url,brand,name,has_ingredients,has_nutrition,food_type
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_veterinary_diet/obesity/1583021?activeVariant=1583021.1,Royal Canin Veterinary Diet,Royal Canin Veterinary Canine Diabetic Special Low Carb Loaf,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_junior/128757?activeVariant=128757.3,Rocco,Rocco Junior 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947907?activeVariant=1947907.1,Macs,MAC's Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947907?activeVariant=1947907.3,Macs,MAC's Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947907?activeVariant=1947907.4,Macs,MAC's Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947907?activeVariant=1947907.8,Macs,MAC's Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947907?activeVariant=1947907.7,Macs,MAC's Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/cesar/cans/1195343?activeVariant=1195343.11,Cesar,Cesar Natural Goodness,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947908?activeVariant=1947908.1,Macs,MAC's Adult Superfood 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/obesity/1962173?activeVariant=1962173.2,Hill's Prescription Diet,Hill's Prescription Diet Metabolic Stew with Chicken & Vegetables,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/grancarno/1534312?activeVariant=1534312.8,Animonda,animonda GranCarno Original Adult 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/grancarno/1534312?activeVariant=1534312.13,Animonda,animonda GranCarno Original Adult 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947908?activeVariant=1947908.3,Macs,MAC's Adult Superfood 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947908?activeVariant=1947908.5,Macs,MAC's Adult Superfood 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947908?activeVariant=1947908.4,Macs,MAC's Adult Superfood 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/2219921?activeVariant=2219921.2,Pedigree Pur,Pedigree Adult Pouch Protein+ in Jelly,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/2310226?activeVariant=2310226.0,Hill's Science Plan,Hill's Science Plan Adult Sensitive Stomach & Skin,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/2310226?activeVariant=2310226.1,Hill's Science Plan,Hill's Science Plan Adult Sensitive Stomach & Skin,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/granatapet/1949302?activeVariant=1949302.1,Granatapet,GranataPet Liebling's meal time mix pack 6 x 800 g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/jameswellbeloved/2220236?activeVariant=2220236.0,Jameswellbeloved,James Wellbeloved Adult Dog Hypoallergenic Turkey with Vegetables in Gravy,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/jameswellbeloved/2220236?activeVariant=2220236.2,Jameswellbeloved,James Wellbeloved Adult Dog Hypoallergenic Turkey with Vegetables in Gravy,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/real_hearts/396859?activeVariant=396859.18,Rocco,Rocco Real Hearts 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_sensible/568066?activeVariant=568066.0,Rinti,RINTI Single Meat 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_cans/128741?activeVariant=128741.1,Rinti,RINTI Senior 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_sensible/568066?activeVariant=568066.6,Rinti,RINTI Single Meat 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_sensible/568006?activeVariant=568006.7,Rinti,RINTI Single Meat 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_cans/128741?activeVariant=128741.4,Rinti,RINTI Senior 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/digestion/759336?activeVariant=759336.3,Hill's Prescription Diet,Hill’s Prescription Diet Canine i/d Digestive Care Stress Mini Stew,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/bozita/bozita_tetre_cartons/179751?activeVariant=179751.14,Bozita,Bozita Chunks in Jelly 6 x 370g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_sensible/568006?activeVariant=568006.9,Rinti,RINTI Single Meat 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_veterinary_diet/allergies/570098?activeVariant=570098.5,Royal Canin Veterinary Diet,Royal Canin Veterinary Canine Sensitivity Control Chicken & Rice,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/trovet/1895039?activeVariant=1895039.0,Trovet,Trovet Renal & Oxalate Chicken & Salmon RID,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/1583007?activeVariant=1583007.2,Animonda,animonda GranCarno Original Saver Pack 24 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/1583007?activeVariant=1583007.4,Animonda,animonda GranCarno Original Saver Pack 24 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/terra_canis/1949801?activeVariant=1949801.3,Terra Canis,Terra Canis Grain-Free Saver Pack 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/terra_canis/1949801?activeVariant=1949801.2,Terra Canis,Terra Canis Grain-Free Saver Pack 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/schesir/cans/1003167?activeVariant=1003167.9,Schesir,Schesir 6 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/schesir/cans/1003167?activeVariant=1003167.10,Schesir,Schesir 6 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/schesir/cans/1003167?activeVariant=1003167.6,Schesir,Schesir 6 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/1981361?activeVariant=1981361.3,Hill's Science Plan,Hill's Science Plan Mature Small & Mini Mousse,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/128627?activeVariant=128627.8,Hill's Science Plan,Hill's Science Plan Puppy <1,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_care_nutrition/2154754?activeVariant=2154754.2,Royal Canin Care Nutrition,Royal Canin Coat Care Loaf,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/herrmanns/saver_pack/330259?activeVariant=330259.30,Herrmanns,Herrmann's Organic Menu Saver Pack 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/wolf_of_wilderness_senior/2178843?activeVariant=2178843.4,Wolf of Wilderness,Wolf of Wilderness Senior - Duo-Protein Recipes,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_senior/221556?activeVariant=221556.1,Rocco,Rocco Senior 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/trial_packs/687559?activeVariant=687559.3,Lukullus,Lukullus Junior Mixed Trial Pack 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/vitality/1904445?activeVariant=1904445.1,Lukullus,Lukullus Vitality Digestion: Chicken (Grain-Free),False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_world_tour/1224441?activeVariant=1224441.1,Rocco,Rocco World Trip: Greece - Beef with Lamb with Potatoes & Rosemary,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_senior/221556?activeVariant=221556.0,Rocco,Rocco Senior 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/128626?activeVariant=128626.7,Hill's Science Plan,Hill's Science Plan Adult 1-6 Light with Chicken,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/cesar/adult_trays/610404?activeVariant=610404.9,Cesar,Cesar Country Stew Mixed Pack,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/651161?activeVariant=651161.0,Wolf of Wilderness,Wolf of Wilderness Senior Saver Pack 24 x 400g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/alpha_spirit/1970065?activeVariant=1970065.3,Alpha Spirit,alpha spirit Dog Meatballs 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/almo_nature/cans/431509?activeVariant=431509.1,Almo Nature,Almo Nature HFC 6 x 280g / 290g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/cesar/adult_trays/610404?activeVariant=610404.8,Cesar,Cesar Country Stew Mixed Pack,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_care_nutrition/776798?activeVariant=776798.0,Royal Canin Care Nutrition,Royal Canin Exigent Loaf,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_junior/128757?activeVariant=128757.2,Rocco,Rocco Junior 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/integra/sensitive/600601?activeVariant=600601.3,Integra,animonda Integra Protect Dog Sensitive 6 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/1949620?activeVariant=1949620.0,Rinti,RINTI Gold 10 x 100 g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/briantos/briantos_chunks_in_gravy/2027074?activeVariant=2027074.2,Briantos,Briantos Chunks in Gravy Saver Pack 24 x 415g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/128627?activeVariant=128627.9,Hill's Science Plan,Hill's Science Plan Puppy <1,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/herrmanns/hermanns_organic_menu/128706?activeVariant=128706.21,Herrmanns,Herrmann's Classic Menu / Organic Menu 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/herrmanns/hermanns_organic_menu/128706?activeVariant=128706.22,Herrmanns,Herrmann's Classic Menu / Organic Menu 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/herrmanns/hermanns_organic_menu/128706?activeVariant=128706.25,Herrmanns,Herrmann's Classic Menu / Organic Menu 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/671039?activeVariant=671039.23,Pedigree Pur,Pedigree Pouch in Gravy Multipack,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/671039?activeVariant=671039.24,Pedigree Pur,Pedigree Pouch in Gravy Multipack,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/671039?activeVariant=671039.26,Pedigree Pur,Pedigree Pouch in Gravy Multipack,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rebel_belle_wet_dog_food/trial_packs/1347230?activeVariant=1347230.1,Rebel Belle Wet Dog Food,Rebel Belle Adult Mixed Trial Pack - Veggie & Vegan,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin/size/697353?activeVariant=697353.3,Royal Canin,Royal Canin Maxi Puppy in Gravy,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/naturesvariety/1948097?activeVariant=1948097.0,Naturesvariety,Nature's Variety Original Paté No Grain Mini Saver Pack 16 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/doggy_dog/2159713?activeVariant=2159713.0,Doggy Dog,Doggy Dog Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/briantos/delicious_pate/2096908?activeVariant=2096908.2,Briantos,Briantos Delicious Paté Saver Pack 48 x 100g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/purizon_wet_dog_food/adult/1958879?activeVariant=1958879.1,Purizon Wet Dog Food,Purizon Superfoods 6 x 140g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/vitality/1903952?activeVariant=1903952.1,Lukullus,Lukullus Vitality Joints: Beef (Grain-Free),True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/1947907?activeVariant=1947907.0,Macs,MAC's Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/128627?activeVariant=128627.6,Hill's Science Plan,Hill's Science Plan Puppy <1,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_senior/2077115?activeVariant=2077115.1,Rocco,Rocco Senior Saver Pack 24 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/trial_packs/710189?activeVariant=710189.2,Lukullus,Lukullus Mixed Trial Pack Grain-Free,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/lukullus/trial_packs/1416918?activeVariant=1416918.0,Lukullus,Lukullus Natural Adult Mini Grain-free Pouches Mixed Trial Pack,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/purizon_wet_dog_food/saver_packs/1549610?activeVariant=1549610.2,Purizon Wet Dog Food,Purizon Adult Pouches Saver Pack 24 x 300g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/briantos/delicious_pate/1908441?activeVariant=1908441.1,Briantos,Briantos Delicious Paté 6 x 800g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/allergies/1083241?activeVariant=1083241.4,Hill's Prescription Diet,Hill’s Prescription Diet Canine Derm Complete - Original,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_sensible/568006?activeVariant=568006.8,Rinti,RINTI Single Meat 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_cans/128741?activeVariant=128741.3,Rinti,RINTI Senior 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/terra_canis/1949801?activeVariant=1949801.0,Terra Canis,Terra Canis Grain-Free Saver Pack 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/mjamjam_wet_dog_food/mjamjam_adult/1995767?activeVariant=1995767.1,Mjamjam Wet Dog Food,MjAMjAM Adult Dog 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/macs/2023278?activeVariant=2023278.1,Macs,MAC's Mono Insect Wet Dog Food Saver Pack 24 x 375g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_care_nutrition/2154754?activeVariant=2154754.0,Royal Canin Care Nutrition,Royal Canin Coat Care Loaf,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/friskies_wet_food/2184254?activeVariant=2184254.2,Friskies Wet Food,"Friskies Adult in Jelly Beef, Chicken & Lamb",True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wiejska_zagroda/2373218?activeVariant=2373218.1,Wiejska Zagroda,Wiejska Zagroda Dog 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_diet_care/2152397?activeVariant=2152397.1,Rocco,Rocco Diet Care Weight Control - Beef & Chicken 10 x 150g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rosies_farm/rosiesfarm_senior/2236184?activeVariant=2236184.0,Rosies Farm,Rosie's Farm Single Meat Senior 6 x 195g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/jameswellbeloved/2219878?activeVariant=2219878.1,Jameswellbeloved,James Wellbeloved Adult Dog Grain Free Hypoallergenic Chicken in Pâté,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/briantos/briantos_chunks_in_gravy/2027074?activeVariant=2027074.5,Briantos,Briantos Chunks in Gravy Saver Pack 24 x 415g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/expedition_wet_wolf_of_wilderness/1947663?activeVariant=1947663.2,Wolf of Wilderness,"Wolf of Wilderness Junior ""Expedition"" 6 x 400g",False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/real_hearts/397256?activeVariant=397256.9,Rocco,Rocco Real Hearts Saver Pack 24 x 400g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.14,Rinti,RINTI Saver Pack 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/564865?activeVariant=564865.15,Wolf of Wilderness,Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/564865?activeVariant=564865.16,Wolf of Wilderness,Wolf of Wilderness Adult Single Protein Saver Pack 24 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_value_packs/330374?activeVariant=330374.18,Rinti,RINTI Saver Pack 12 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/briantos/delicious_pate/2203876?activeVariant=2203876.5,Briantos,Briantos Delicious Paté 9 x 300g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/rinti_trays/350440?activeVariant=350440.1,Rinti,RINTI Gold Mini Trays 6 x 100g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_veterinary_diet/renal/567741?activeVariant=567741.1,Royal Canin Veterinary Diet,Royal Canin Veterinary Dog - Renal Special Loaf,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/integra/protect/139459?activeVariant=139459.2,Integra,animonda Integra Protect Intestinal 6 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/vomfeinsten/184016?activeVariant=184016.4,Animonda,animonda vom Feinsten Senior 6 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/bozita/saver_pack/495721?activeVariant=495721.17,Bozita,Bozita Chunks in Jelly Saver Pack 12 x 370g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/specialist_diet/1582656?activeVariant=1582656.0,Rinti,RINTI Canine Intestinal with Lamb 400 g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/taste_of_the_wild/cans/482462?activeVariant=482462.7,Taste Of The Wild,Taste of the Wild - Sierra Mountain Canine,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/taste_of_the_wild/cans/482463?activeVariant=482463.7,Taste Of The Wild,Taste of the Wild - Southwest Canyon Canine,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/allergies/631176?activeVariant=631176.6,Hill's Prescription Diet,Hill’s Prescription Diet Canine d/d Food Sensitivities,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/forza10/1898469?activeVariant=1898469.3,Forza10,Forza 10 Diet Low Grain 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/herrmanns/hermanns_organic_meat/185269?activeVariant=185269.9,Herrmanns,Herrmann's Pure Meat / Organic Pure Meat 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/forza10/1947573?activeVariant=1947573.0,Forza10,Forza10 Actiwet Intestinal Colon wet food for dogs,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wow/1947711?activeVariant=1947711.0,Wow,WOW Senior duck 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/taste_of_the_wild/1947799?activeVariant=1947799.2,Taste Of The Wild,Taste of the Wild Pacific Stream,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/granatapet/1949305?activeVariant=1949305.2,Granatapet,GranataPet Liebling's meal time 6 x 400 g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rinti/1949554?activeVariant=1949554.1,Rinti,RINTI Kennerfleisch Pouches 10 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_junior/128755?activeVariant=128755.8,Rocco,Rocco Junior 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/dogs_n_tiger/adult/1968574?activeVariant=1968574.1,Dogs N Tiger,Dogs'n Tiger Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/junior/2131144?activeVariant=2131144.0,Pedigree Pur,Pedigree Junior 24 x 400g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/yarrah/yarrah_canned/151965?activeVariant=151965.1,Yarrah,Yarrah Organic Chicken Paté with Organic Spirulina & Organic Seaweed,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_senior/221558?activeVariant=221558.1,Rocco,Rocco Senior Saver Pack 24 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/700959?activeVariant=700959.2,Wolf of Wilderness,Wolf of Wilderness Adult Saver Pack 24 x 300g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/1947648?activeVariant=1947648.0,Wolf of Wilderness,"Wolf of Wilderness Adult ""Expedition"", 6 x 800 g",False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_menu/128768?activeVariant=128768.5,Rocco,Rocco Menu 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/briantos/delicious_pate/1908538?activeVariant=1908538.4,Briantos,Briantos Delicious Paté Saver Pack 24 x 400g,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/568920?activeVariant=568920.2,Wolf of Wilderness,Little Wolf of Wilderness Saver Pack 24 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_world_tour/1224630?activeVariant=1224630.1,Rocco,"Rocco World Trip: Spain - Beef with Fish, Rice & Peas",True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/yarrah/yarrah_organic_trays/128786?activeVariant=128786.5,Yarrah,Yarrah Organic Pâté 12 x 150g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/651167?activeVariant=651167.2,Wolf of Wilderness,Wolf of Wilderness Senior Saver Pack 24 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_world_tour/395216?activeVariant=395216.1,Rocco,Rocco World Trip: Austria - Wild Boar with Spaetzle Noodles & Lingonberries,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206792/790638?activeVariant=790638.3,Wolf of Wilderness,"Wolf of Wilderness ""The Taste of"" Saver Pack 24 x 800g",True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/wow_thetasteof_wet_dog_food/699347?activeVariant=699347.3,Wolf of Wilderness,"Wolf of Wilderness Adult ""The Taste of"" 6 x 800g",True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/concept_for_life_vet_diet_dog_wet/mobility/760119?activeVariant=760119.4,Concept For Life Vet Diet Dog Wet,Concept for Life Veterinary Diet Mobility,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/wolf_of_wilderness_senior/651158?activeVariant=651158.3,Wolf of Wilderness,Wolf of Wilderness Senior 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/rocco_world_tour/314470?activeVariant=314470.0,Rocco,Rocco World Trip: Jamaica - Chicken with Coconut & Papaya,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/rocco/extra/613035?activeVariant=613035.12,Rocco,Rocco Classic Trays 9 x 300g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/cesar/adult_trays/610404?activeVariant=610404.7,Cesar,Cesar Country Stew Mixed Pack,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/128627?activeVariant=128627.7,Hill's Science Plan,Hill's Science Plan Puppy <1,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin_veterinary_diet/hepatic/2156729?activeVariant=2156729.2,Royal Canin Veterinary Diet,Royal Canin Veterinary Dog - Hepatic Loaf,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_science_plan/2310226?activeVariant=2310226.2,Hill's Science Plan,Hill's Science Plan Adult Sensitive Stomach & Skin,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/almo_nature/cans/324903?activeVariant=324903.4,Almo Nature,Almo Nature Saver Pack 12 x 95g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/hills_prescription_diet/liver/631568?activeVariant=631568.4,Hill's Prescription Diet,Hill's Prescription Diet Canine l/d Liver Care,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/herrmanns/hermanns_organic_menu/128706?activeVariant=128706.26,Herrmanns,Herrmann's Classic Menu / Organic Menu 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/671039?activeVariant=671039.25,Pedigree Pur,Pedigree Pouch in Gravy Multipack,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/671039?activeVariant=671039.28,Pedigree Pur,Pedigree Pouch in Gravy Multipack,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/pedigree_pur/pouches/671039?activeVariant=671039.29,Pedigree Pur,Pedigree Pouch in Gravy Multipack,False,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/wolf_of_wilderness/206791/497197?activeVariant=497197.5,Wolf of Wilderness,Wolf of Wilderness Adult Single Protein 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/grancarno/128678?activeVariant=128678.26,Animonda,animonda GranCarno Original Adult 6 x 400g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/grancarno/174989?activeVariant=174989.29,Animonda,animonda GranCarno Original Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/grancarno/174989?activeVariant=174989.30,Animonda,animonda GranCarno Original Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/animonda/grancarno/174989?activeVariant=174989.31,Animonda,animonda GranCarno Original Adult 6 x 800g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/nova_food_natural_trainer/1947971?activeVariant=1947971.1,Nova Food Natural Trainer,Nova Foods Natural Trainer Sensitive No Gluten Small & Toy Adult,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/royal_canin/size/2063119?activeVariant=2063119.1,Royal Canin,Royal Canin Mini Adult in Loaf,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/purizon_wet_dog_food/adult/1549511?activeVariant=1549511.3,Purizon Wet Dog Food,Purizon Adult 6 x 300g,True,False,wet
https://www.zooplus.com/shop/dogs/canned_dog_food/purizon_wet_dog_food/adult/1549511?activeVariant=1549511.0,Purizon Wet Dog Food,Purizon Adult 6 x 300g,True,False,wet
