brand,base_name,variant_count,product_key,product_name,is_parent,has_size,size_value,has_pack,pack_value,has_ingredients,has_nutrition,ingredients_consistent,nutrition_consistent
Wolf of Wilderness,wolf of wilderness junior expedition 6 x,2,wolfofwilderness|wolf_of_wilderness_junior_expedition_6_x_400g|wet,Wolf of Wilderness Junior Expedition 6 x 400g,True,True,400g,True,6 x 400g,False,False,True,True
Wolf of Wilderness,wolf of wilderness junior expedition 6 x,2,wolfofwilderness|wolf_of_wilderness_junior_expedition_6_x_800g|wet,Wolf of Wilderness Junior Expedition 6 x 800g,False,True,800g,True,6 x 800g,False,False,True,True
Rinti,rinti canine weight with chicken,2,rinti|rinti_canine_weight_with_chicken_800_g|wet,RINTI Canine Weight with chicken 800 g,True,True,800 g,False,,False,False,True,True
Rinti,rinti canine weight with chicken,2,rinti|rinti_canine_weight_with_chicken_400_g|wet,RINTI Canine Weight with Chicken 400 g,False,True,400 g,False,,False,False,True,True
Animonda,animonda grancarno original saver pack 24 x,2,animonda|animonda_grancarno_original_saver_pack_24_x_400g|wet,animonda GranCarno Original Saver Pack 24 x 400g,True,True,400g,True,24 x 400g,True,False,False,True
Animonda,animonda grancarno original saver pack 24 x,2,animonda|animonda_grancarno_original_saver_pack_24_x_800g|wet,animonda GranCarno Original Saver Pack 24 x 800g,False,True,800g,True,24 x 800g,True,False,False,True
Animonda,animonda grancarno original junior 6 x,2,animonda|animonda_grancarno_original_junior_6_x_400g|wet,animonda GranCarno Original Junior 6 x 400g,True,True,400g,True,6 x 400g,True,False,False,True
Animonda,animonda grancarno original junior 6 x,2,animonda|animonda_grancarno_original_junior_6_x_800g|wet,animonda GranCarno Original Junior 6 x 800g,False,True,800g,True,6 x 800g,True,False,False,True
Rosies Farm,rosies farm saver pack 24 x,2,rosiesfarm|rosies_farm_saver_pack_24_x_400g|wet,Rosies Farm Saver Pack 24 x 400g,True,True,400g,True,24 x 400g,False,False,True,True
Rosies Farm,rosies farm saver pack 24 x,2,rosiesfarm|rosies_farm_saver_pack_24_x_800g|wet,Rosies Farm Saver Pack 24 x 800g,False,True,800g,True,24 x 800g,False,False,True,True
Animonda,animonda grancarno sensitive adult 6 x,2,animonda|animonda_grancarno_sensitive_adult_6_x_800g|wet,animonda GranCarno Sensitive Adult 6 x 800g,True,True,800g,True,6 x 800g,True,False,False,True
Animonda,animonda grancarno sensitive adult 6 x,2,animonda|animonda_grancarno_sensitive_adult_6_x_400g|wet,animonda GranCarno Sensitive Adult 6 x 400g,False,True,400g,True,6 x 400g,True,False,False,True
Wolf of Wilderness,wolf of wilderness senior 6 x - with lots of fresh poultry,2,wolfofwilderness|wolf_of_wilderness_senior_6_x_800g_with_lots_of_fresh_poultry|wet,Wolf of Wilderness Senior 6 x 800g - With lots of fresh poultry,True,True,800g,True,6 x 800g,False,False,True,True
Wolf of Wilderness,wolf of wilderness senior 6 x - with lots of fresh poultry,2,wolfofwilderness|wolf_of_wilderness_senior_6_x_400g_with_lots_of_fresh_poultry|wet,Wolf of Wilderness Senior 6 x 400g - With lots of fresh poultry,False,True,400g,True,6 x 400g,False,False,True,True
Animonda,animonda grancarno adult single protein 6 x,2,animonda|animonda_grancarno_adult_single_protein_6_x_800g|wet,animonda GranCarno Adult Single Protein 6 x 800g,True,True,800g,True,6 x 800g,True,False,False,True
