product_key,brand,product_name,normalized_name,has_size,has_pack,url
rocco|roccomealtimeeconomypackg|dry,Rocco,Rocco Mealtime Economy Pack g,rocco mealtime economy pack g,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/rocco/rocco_eco_packs/875809?activeVariant=875809.2
denes|adulttins|wet,Denes,Adult Tins,tins,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/0559/denes-adult-tins
hillsscienceplan|adult16smallandminiwithlambandrice|dry,Hill's Science Plan,Adult 1 6 Small And Mini With Lamb And Rice,1 6 and with lamb and rice,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/2178/hills-science-plan-adult-1-6-small-and-mini-with-lamb-and-rice
alphaspirit|imperialwetsausageiberianpork|wet,Alpha Spirit,Imperial Wet Sausage Iberian Pork,imperial wet sausage iberian pork,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/4293/alpha-spirit-imperial-wet-sausage-iberian-pork
ami|one_planet_medium_and_large_breeds|unknown,Ami,One Planet Medium and Large Breeds,one planet and breeds,False,False,https://petfoodexpert.com/food/ami-one-planet-medium-and-large-breeds
terracanis|terra_canis_classic_12_x_200g|wet,Terra Canis,Terra Canis Classic 12 x 200g,terra canis classic 12 x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/terra_canis/terracanis_menu/963023?activeVariant=963023.1
ultima|ultima_fit_delicious_mini_adult_dog_44_x_100g|wet,Ultima,Ultima Fit & Delicious Mini Adult Dog 44 x 100g,ultima fit delicious dog 44 x,True,True,https://www.zooplus.com/shop/dogs/canned_dog_food/ultima/1985823?activeVariant=1985823.0
"europa|senior_/_low_calorie,_fish_and_rice_-_20%_protein|unknown",Europa,"Senior / Low Calorie, Fish and Rice - 20% Protein",low calorie fish and rice 20 protein,False,False,https://petfoodexpert.com/food/europa-senior-low-calorie-fish-and-rice-20-protein
acana|highest_protein_ranchlands|unknown,Acana,Highest Protein Ranchlands,highest protein ranchlands,False,False,https://petfoodexpert.com/food/acana-ranchlands
forthglade|chicken_with_brown_rice__vegetables_senior|wet,Forthglade,Chicken with Brown Rice  Vegetables Senior,chicken with brown rice vegetables,False,False,https://petfoodexpert.com/food/forthglade-chicken-with-brown-rice-vegetables-senior-wet-dog
southend|dog_beef_cold_pressed|unknown,Southend,Dog Beef Cold Pressed,dog beef cold pressed,False,False,https://petfoodexpert.com/food/southend-dog-beef-cold-pressed
proplan|veterinarydietdermatosis|dry,Pro Plan,Veterinary Diet Dermatosis,veterinary diet dermatosis,False,False,https://www.allaboutdogfood.co.uk/dog-food-reviews/3881/pro-plan-veterinary-diet-dermatosis-dry
acana|sport__agility_recipe|unknown,Acana,Sport  Agility Recipe,sport agility recipe,False,False,https://petfoodexpert.com/food/acana-sport-agility-recipe
acana|wild_coast|unknown,Acana,Wild Coast,wild coast,False,False,https://petfoodexpert.com/food/acana-wild-coast
guru|fish_ahoy|unknown,Guru,Fish Ahoy,fish ahoy,False,False,https://petfoodexpert.com/food/guru-fish-ahoy
naturesvariety|naturesvarietynograinmediummaxiadultsalmon|dry,Nature'S Variety,Nature's Variety No Grain Medium/Maxi Adult Salmon,nature s variety no grain salmon,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/naturesvariety/original_nograin/1584320?activeVariant=1584320.4
forza10|forza10_active_line_mini/toy_intestinal|dry,Forza10,Active Line Mini/Toy Intestinal,active line toy intestinal,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/forza10/active_line/2143347?activeVariant=2143347.1
brit|britcaredoghypoallergenicseniorlambrice|dry,Brit,Brit Care Dog Hypoallergenic Senior Lamb & Rice,brit care dog hypoallergenic lamb rice,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/brit/brit_care/2100973?activeVariant=2100973.1
advance_veterinary_diets|advance_mini_adult|dry,Advance Veterinary Diets,Mini Adult,,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/advance_vet_diets/1583118?activeVariant=1583118.4
advance_veterinary_diets|advance_veterinary_diets_atopic_mini|dry,Advance Veterinary Diets,Atopic Mini,atopic,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/advance_vet_diets/1101562?activeVariant=1101562.4
advanceveterinarydiets|advanceveterinarydietshypoallergenicmini_v2|dry,Advance Veterinary Diets,Advance Veterinary Diets Hypoallergenic Mini (Variant 2),advance veterinary diets hypoallergenic variant 2,False,False,https://www.zooplus.com/shop/dogs/dry_dog_food/advance_vet_diets/2159368?activeVariant=2159368.0
