brand,product_name,brand_slug,name_slug,product_key,product_url,image_url,source,form,life_stage,ingredients_tokens,available_countries,sources,kcal_per_100g,kcal_per_100g_final,kcal_is_estimated,protein_percent,fat_percent,primary_protein,price_per_kg,price_bucket,quality_score,has_chicken,has_poultry,updated_at,allowlist_status,allowlist_updated_at
4PAWSRAW,Grain Free Turkey Sweet Potato  Cranberry,4pawsraw,grain_free_turkey_sweet_potato__cranberry,4pawsraw|grain_free_turkey_sweet_potato__cranberry|raw,https://petfoodexpert.com/food/4pawsraw-grain-free-turkey-sweet-potato-cranberry,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/4pawsraw-grain-free-turkey-sweet-potato-cranberry.jpg?,food_candidates,raw,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T03:01:47.254253+00:00'}]",362.5,362.5,False,8.0,6.0,,,,3,False,False,2025-09-07T03:01:47.254253+00:00,PENDING,
4PAWSRAW,"Grain Free Venison, Salmon, Sweet Potato  Mulberry",4pawsraw,"grain_free_venison,_salmon,_sweet_potato__mulberry","4pawsraw|grain_free_venison,_salmon,_sweet_potato__mulberry|raw",https://petfoodexpert.com/food/4pawsraw-grain-free-venison-salmon-sweet-potato-mulberry,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/4pawsraw-grain-free-venison-salmon-sweet-potato-mulberry.jpg?,food_candidates,raw,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T03:01:50.512834+00:00'}]",372.5,372.5,False,8.0,8.0,,,,3,False,False,2025-09-07T03:01:50.512834+00:00,PENDING,
Aardvark,Complete Grain Free Insect Dry Food,aardvark,complete_grain_free_insect_dry_food,aardvark|complete_grain_free_insect_dry_food|dry,https://petfoodexpert.com/food/aardvark-complete-grain-free-insect-dry-food-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aardvark-complete-grain-free-insect-dry-food-dry-dog.jpg?,food_candidates,dry,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T22:02:22.274708+00:00'}]",376.0,376.0,False,4.0,8.0,,,,3,False,False,2025-09-06T22:02:22.274708+00:00,PENDING,
Aatu,Aatu Salmon,aatu,aatu_salmon,aatu|aatu_salmon|dry,https://petfoodexpert.com/food/aatu-salmon-dry-dog,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-salmon-dry-dog.jpg?,food_candidates,dry,adult,"['salmon', 'dried salmon', 'sweet potato', 'peas', 'apple', 'chickpeas', 'salmon oil', 'minerals', 'sunflower oil', 'glucosamine mg/kg', 'methylsulfonylmethane  mg/kg', 'chondroitin  mg/kg', 'tapioca', 'lucerne', 'cranberry', 'pear', 'blueberry', 'mulberry', 'orange', 'bilberry', 'cowberry', 'carrot', 'tomato', 'chicory', 'parsley', 'peppermint', 'spirulina', 'seaweed', 'oregano', 'sage', 'marjoram', 'thyme', 'chamomile', 'rosehip', 'stinging nettle', 'yucca', 'marigold', 'aniseed', 'fenugreek', 'cinnamon']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-07T12:56:30.272224+00:00'}]",362.5,362.5,False,10.0,6.0,salmon,28.07,High,6,False,False,2025-09-07T12:56:30.272224+00:00,PENDING,
Aatu,Chicken,aatu,chicken,aatu|chicken|unknown,https://petfoodexpert.com/food/aatu-chicken,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-chicken.jpg?,food_candidates,dry,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T23:11:26.524955+00:00'}]",382.5,382.5,False,10.0,10.0,,,,2,False,False,2025-09-06T23:11:26.524955+00:00,PENDING,
Aatu,Duck  Turkey,aatu,duck__turkey,aatu|duck__turkey|unknown,https://petfoodexpert.com/food/aatu-duck-turkey,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-duck-turkey.jpg?,food_candidates,dry,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T23:11:30.383089+00:00'}]",372.5,372.5,False,10.0,8.0,,,,2,False,False,2025-09-06T23:11:30.383089+00:00,PENDING,
Aatu,Pork  Wild Boar,aatu,pork__wild_boar,aatu|pork__wild_boar|unknown,https://petfoodexpert.com/food/aatu-pork-wild-boar,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-pork-wild-boar.jpg?,food_candidates,dry,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T23:11:16.383549+00:00'}]",372.5,372.5,False,10.0,8.0,,,,2,False,False,2025-09-06T23:11:16.383549+00:00,PENDING,
Aatu,Shellfish,aatu,shellfish,aatu|shellfish|unknown,https://petfoodexpert.com/food/aatu-shellfish,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-shellfish.jpg?,food_candidates,dry,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T23:11:19.591164+00:00'}]",362.5,362.5,False,10.0,6.0,,,,2,False,False,2025-09-06T23:11:19.591164+00:00,PENDING,
Aatu,Tuna  Salmon,aatu,tuna__salmon,aatu|tuna__salmon|unknown,https://petfoodexpert.com/food/aatu-tuna-salmon,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/aatu-tuna-salmon.jpg?,food_candidates,dry,adult,[],"['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T23:11:40.20008+00:00'}]",362.5,362.5,False,10.0,6.0,,,,2,False,False,2025-09-06T23:11:40.20008+00:00,PENDING,
Eukanuba,Adult German Shepherd,eukanuba,adult_german_shepherd,eukanuba|adult_german_shepherd|unknown,https://petfoodexpert.com/food/eukanuba-adult-german-shepherd,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/eukanuba-adult-german-shepherd.jpg?,food_candidates,dry,adult,"['chicken', 'rice', 'maize', 'barley', 'animal fat', 'dried beet pulp', 'minerals', 'vitamins']","['UK', 'EU']","[{'source': 'food_candidates', 'updated_at': '2025-09-06T23:26:03.412601+00:00'}, {'manufacturer_harvest': {'batch': 'test_20250911', 'timestamp': '2025-09-11T10:27:13.139708+00:00', 'confidence': 1.0}}]",376.0,376.0,False,4.0,8.0,,12.5,,2,False,False,2025-09-11T10:27:13.139708+00:00,PENDING,
