product_key,brand,brand_slug,product_name,name_slug,form,life_stage,kcal_per_100g,kcal_is_estimated,protein_percent,fat_percent,ingredients_tokens,primary_protein,has_chicken,has_poultry,available_countries,price_per_kg,price_bucket,image_url,product_url,source,updated_at,quality_score,sources
bright|eyes_bushy_tails_chicken_with_rice_super_premium_wheat_free_working_dog|unknown,Bright,bright,Eyes Bushy Tails Chicken with Rice Super Premium Wheat Free Working Dog,eyes_bushy_tails_chicken_with_rice_super_premium_wheat_free_working_dog,dry,adult,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-chicken-with-rice-super-premium-wheat-free-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-chicken-with-rice-super-premium-wheat-free-working-dog,food_candidates,2025-09-07T01:51:01.469151+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:51:01.469151+00:00'}]"
bright|eyes_bushy_tails_duck_with_potato_super_premium_wheat__grain_free_working_dog|unknown,Bright,bright,Eyes Bushy Tails Duck with Potato Super Premium Wheat  Grain Free Working Dog,eyes_bushy_tails_duck_with_potato_super_premium_wheat__grain_free_working_dog,dry,adult,366.0,False,4.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-duck-with-potato-super-premium-wheat-grain-free-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-duck-with-potato-super-premium-wheat-grain-free-working-dog,food_candidates,2025-09-07T01:51:25.772923+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:51:25.772923+00:00'}]"
bright|eyes_bushy_tails_canine_best_65%_beef_with_sweet_potato__superfoods|unknown,Bright,bright,Eyes Bushy Tails Canine Best 65% Beef With Sweet Potato  Superfoods,eyes_bushy_tails_canine_best_65%_beef_with_sweet_potato__superfoods,wet,adult,366.0,False,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-canine-best-65-beef-with-sweet-potato-superfoods.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-canine-best-65-beef-with-sweet-potato-superfoods,food_candidates,2025-09-07T01:51:49.918986+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:51:49.918986+00:00'}]"
bright|eyes_bushy_tails_canine_best_65%_duck_with_sweet_potato__superfoods|unknown,Bright,bright,Eyes Bushy Tails Canine Best 65% Duck With Sweet Potato  Superfoods,eyes_bushy_tails_canine_best_65%_duck_with_sweet_potato__superfoods,wet,adult,372.5,False,10.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-canine-best-duck-with-sweet-potato-superfoods.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-canine-best-duck-with-sweet-potato-superfoods,food_candidates,2025-09-07T01:51:53.814683+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:51:53.814683+00:00'}]"
bright|eyes_bushy_tails_canine_best_65%_salmon_with_sweet_potato__superfoods_puppy__junior|unknown,Bright,bright,Eyes Bushy Tails Canine Best 65% Salmon with Sweet Potato  Superfoods Puppy  Junior,eyes_bushy_tails_canine_best_65%_salmon_with_sweet_potato__superfoods_puppy__junior,wet,puppy,366.0,False,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-canine-best-65-salmon-with-sweet-potato-superfoods-puppy-junior.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-canine-best-65-salmon-with-sweet-potato-superfoods-puppy-junior,food_candidates,2025-09-07T01:52:01.140119+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:01.140119+00:00'}]"
bright|eyes_bushy_tails_canine_best_65%_salmon_with_sweet_potato__superfoods|unknown,Bright,bright,Eyes Bushy Tails Canine Best 65% Salmon With Sweet Potato  Superfoods,eyes_bushy_tails_canine_best_65%_salmon_with_sweet_potato__superfoods,wet,adult,366.0,False,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-canine-best-65-salmon-with-sweet-potato-superfoods.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-canine-best-65-salmon-with-sweet-potato-superfoods,food_candidates,2025-09-07T01:51:57.4054+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:51:57.4054+00:00'}]"
bright|eyes_bushy_tails_grain_free_puppy_junior_chicken_turkey_salmon_sweet_potato_with_carrots_and_peas_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Puppy Junior Chicken Turkey Salmon Sweet Potato with Carrots and Peas Working Dog,eyes_bushy_tails_grain_free_puppy_junior_chicken_turkey_salmon_sweet_potato_with_carrots_and_peas_working_dog,dry,puppy,366.0,False,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-puppy-junior-chicken-turkey-salmon-sweet-potato-with-carrots-and-peas-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-puppy-junior-chicken-turkey-salmon-sweet-potato-with-carrots-and-peas-working-dog,food_candidates,2025-09-07T01:52:24.879639+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:24.879639+00:00'}]"
bright|eyes_bushy_tails_grain_free_chicken_sweet_potato_and_herbs_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Chicken Sweet Potato and Herbs Working Dog,eyes_bushy_tails_grain_free_chicken_sweet_potato_and_herbs_working_dog,dry,adult,366.0,False,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-chicken-sweet-potato-and-herbs-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-chicken-sweet-potato-and-herbs-working-dog,food_candidates,2025-09-07T01:52:08.168912+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:08.168912+00:00'}]"
bright|eyes_bushy_tails_grain_free_duck_alorange_with_sweet_potato_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Duck aLOrange with Sweet Potato Working Dog,eyes_bushy_tails_grain_free_duck_alorange_with_sweet_potato_working_dog,dry,adult,372.5,False,8.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-duck-a-l-orange-with-sweet-potato-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-duck-a-l-orange-with-sweet-potato-working-dog,food_candidates,2025-09-07T13:44:41.298949+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T13:44:41.298949+00:00'}]"
bright|eyes_bushy_tails_grain_free_haddock_sweet_potato_and_parsley_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Haddock Sweet Potato and Parsley Working Dog,eyes_bushy_tails_grain_free_haddock_sweet_potato_and_parsley_working_dog,dry,adult,366.0,False,8.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-haddock-sweet-potato-and-parsley-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-haddock-sweet-potato-and-parsley-working-dog,food_candidates,2025-09-07T01:52:14.156686+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:14.156686+00:00'}]"
bright|eyes_bushy_tails_grain_free_lamb_sweet_potato_and_mint_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Lamb Sweet Potato and Mint Working Dog,eyes_bushy_tails_grain_free_lamb_sweet_potato_and_mint_working_dog,dry,adult,376.0,False,8.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-lamb-sweet-potato-and-mint-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-lamb-sweet-potato-and-mint-working-dog,food_candidates,2025-09-07T01:52:17.510711+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:17.510711+00:00'}]"
bright|eyes_bushy_tails_grain_free_pork_sweet_potato_and_apple_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Pork Sweet Potato and Apple Working Dog,eyes_bushy_tails_grain_free_pork_sweet_potato_and_apple_working_dog,dry,adult,376.0,False,8.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-pork-sweet-potato-and-apple-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-pork-sweet-potato-and-apple-working-dog,food_candidates,2025-09-07T01:52:21.208124+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:21.208124+00:00'}]"
bright|eyes_bushy_tails_grain_free_salmon_trout_sweet_potato_and_asparagus_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Salmon Trout Sweet Potato and Asparagus Working Dog,eyes_bushy_tails_grain_free_salmon_trout_sweet_potato_and_asparagus_working_dog,dry,adult,376.0,False,8.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-salmon-trout-sweet-potato-and-asparagus-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-salmon-trout-sweet-potato-and-asparagus-working-dog,food_candidates,2025-09-07T01:52:27.994449+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:27.994449+00:00'}]"
bright|eyes_bushy_tails_grain_free_turkey_sweet_potato_and_cranberry_large_breed_working_dog|unknown,Bright,bright,Eyes Bushy Tails Grain Free Turkey Sweet Potato and Cranberry Large Breed Working Dog,eyes_bushy_tails_grain_free_turkey_sweet_potato_and_cranberry_large_breed_working_dog,dry,adult,372.5,False,8.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/bright-eyes-bushy-tails-grain-free-turkey-sweet-potato-and-cranberry-large-breed-working-dog.jpg?,https://petfoodexpert.com/food/bright-eyes-bushy-tails-grain-free-turkey-sweet-potato-and-cranberry-large-breed-working-dog,food_candidates,2025-09-07T01:52:31.350773+00:00,2,"[{'source': 'food_candidates', 'updated_at': '2025-09-07T01:52:31.350773+00:00'}]"
