id,source_domain,source_url,brand,product_name,form,life_stage,kcal_per_100g,protein_percent,fat_percent,fiber_percent,ash_percent,moisture_percent,ingredients_raw,ingredients_tokens,contains_chicken,pack_sizes,price_eur,price_currency,available_countries,gtin,first_seen_at,last_seen_at,fingerprint,kcal_basis,image_url
1788cb93-4b7b-43b2-8193-0b8e0b95722b,petfoodexpert.com,https://petfoodexpert.com/food/nature-s-way-50-chicken-recipe,Natures,Way 50% Chicken Recipe,,,386.0,8.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:09:13.003723+00:00,2025-09-07T13:15:50.831554+00:00,fa895bc4f156b25d6c1c31a703905e3d,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nature-s-way-50-chicken-recipe.jpg?
02abcf3e-2b6b-4097-90c0-2f04f5873325,petfoodexpert.com,https://petfoodexpert.com/food/nature-s-way-80-fish-potato-recipe,Natures,Way 80% Fish  Potato Recipe,,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:09:18.907193+00:00,2025-09-07T13:15:53.947123+00:00,b9e2aabf1518405f696d1d81828df7d6,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nature-s-way-80-fish-potato-recipe.jpg?
4ad02097-29a1-49b6-b1b6-cb3431923df7,petfoodexpert.com,https://petfoodexpert.com/food/wellness-core-savoury-medleys-small-breed-chicken-duck,Wellness,Core Savoury Medleys Small Breed Chicken  Duck,,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:08:29.905265+00:00,2025-09-06T23:08:29.905289+00:00,2147450199255c1452c9360209025450,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wellness-core-savoury-medleys-small-breed-chicken-duck.jpg?
f64d1bfc-b786-4d48-a484-c0f85eb1e380,petfoodexpert.com,https://petfoodexpert.com/food/butternut-box-duo-of-duck-chicken,Butternut,Box Duo of Duck  Chicken,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:08:41.268733+00:00,2025-09-06T23:08:41.268744+00:00,2cc63a6c59c007dd2e6ca67cf7c0136b,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/butternut-box-duo-of-duck-chicken.jpg?
ba0c598c-620a-43f9-8d5f-653bc9997fb0,petfoodexpert.com,https://petfoodexpert.com/food/butternut-box-plant-get-enough,Butternut,Box Plant Get Enough,,,,,2.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:08:48.718961+00:00,2025-09-06T23:08:48.718981+00:00,8d89d7bf7eec92de5e194de6a7813ba0,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/butternut-box-plant-get-enough.jpg?
50213657-506e-471f-aca9-f30332cb7ee2,petfoodexpert.com,https://petfoodexpert.com/food/ami-one-planet-medium-and-large-breeds,Ami,One Planet Medium and Large Breeds,,,,,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:10:07.96004+00:00,2025-09-06T23:10:07.960058+00:00,bdd09c8e81829233ab6c25157a0565ba,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/ami-one-planet-medium-and-large-breeds.jpg?
634f5ab2-52d7-40dd-8682-16df2ebc0367,petfoodexpert.com,https://petfoodexpert.com/food/ami-one-planet-red-beans-tomatoes,Ami,One Planet Red Beans  Tomatoes,,,,,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:10:19.737061+00:00,2025-09-06T23:10:19.737077+00:00,647b0e46647f6865f026f0cf85de5f5f,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/ami-one-planet-red-beans-tomatoes.jpg?
3692c2d6-77b1-4181-adcf-64bbd42f09a6,petfoodexpert.com,https://petfoodexpert.com/food/canagan-petite-chicken-hotpot,Canagan,Petite Chicken Hotpot,,,382.5,10.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:10:29.877448+00:00,2025-09-06T23:10:29.877458+00:00,2e444f05802454b8835e85911e25d638,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/canagan-petite-chicken-hotpot.jpg?
d2a70120-7bc5-4e13-83b0-5c2f3f26592e,petfoodexpert.com,https://petfoodexpert.com/food/canagan-petite-country-game,Canagan,Petite Country Game,,,372.5,10.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:10:40.749568+00:00,2025-09-06T23:10:40.749598+00:00,2ca2502cae73ba7500ec97904e6d1537,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/canagan-petite-country-game.jpg?
acb5f949-2d0e-40ff-aa7d-bc2aa7164040,petfoodexpert.com,https://petfoodexpert.com/food/cesar-country-stew-chicken-veg-in-gravy,Cesar,Classics Country Stew Chicken  Veg in Gravy,,,346.0,8.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:10:44.65101+00:00,2025-09-06T23:10:44.651024+00:00,ed9fea7b7d5238565d139c278bfb682f,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/cesar-country-stew-chicken-veg-in-gravy.jpg?
e28b076b-1c45-46aa-a5ab-a7c611d4f06f,petfoodexpert.com,https://petfoodexpert.com/food/cesar-natural-goodness-grain-free-chicken-loaf,Cesar,Natural Goodness Grain Free Chicken Loaf,,,346.0,2.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:11:03.413269+00:00,2025-09-06T23:11:03.413277+00:00,f40c1f3d404cc00180d76fa10b219939,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/cesar-natural-goodness-grain-free-chicken-loaf.jpg?
919d0882-3690-4469-ad96-b4abf7325c0b,petfoodexpert.com,https://petfoodexpert.com/food/carnilove-wild-origins-buffalo-with-rose-blossom,Carnilove,Wild Origins Buffalo with Rose Blossom,,,379.5,10.0,8.0,3.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:11:12.964751+00:00,2025-09-06T23:11:12.964758+00:00,65dae1ace1a23aa203aaad5076070f7f,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/carnilove-wild-origins-buffalo-with-rose-blossom.jpg?
43ce167b-90b7-4a5d-a8fd-5918f999df50,petfoodexpert.com,https://petfoodexpert.com/food/boost-hearty-meat-feast-with-superfoods,Boost,Hearty Meat Feast with Superfoods,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:12:59.946963+00:00,2025-09-06T23:12:59.946991+00:00,2513bc14e5bf681dbdea577a3011300e,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/boost-hearty-meat-feast-with-superfoods.jpg?
b3e4134d-be9b-4957-bc43-20d1e6340340,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-performance-adult,Arden,Grange Performance Adult,,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:09.072522+00:00,2025-09-06T23:13:09.072541+00:00,ee06034a866c6edf8fa69a3842ed164d,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-performance-adult.jpg?
941099a5-62c7-4b8e-be67-f53578bbea9f,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-adult-grain-free-lamb,Arden,Grange Adult Grain Free Lamb,,,372.5,8.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:24.402207+00:00,2025-09-06T23:13:24.402235+00:00,b0b8478e19d780fba5d41c437a07e765,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-adult-grain-free-lamb.jpg?
12b62a2e-eac5-4d72-ace5-a7a24d80dbcd,petfoodexpert.com,https://petfoodexpert.com/food/boost-chicken-meal-for-working-dogs,Boost,Chicken Meal for Working Dogs,,,386.0,10.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:33.534633+00:00,2025-09-06T23:13:33.534651+00:00,76c33bd2344d3b4948659eeda1494de2,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/boost-chicken-meal-for-working-dogs.jpg?
bcfe9352-a7f2-40d9-aa15-6039158043a0,petfoodexpert.com,https://petfoodexpert.com/food/nourish-grain-free-chicken-with-sweet-potato-herbs,Nourish,Grain Free Chicken with Sweet Potato  Herbs,,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:42.827906+00:00,2025-09-06T23:13:42.827922+00:00,feae92830994ed7d7f25ac97e402512d,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nourish-grain-free-chicken-with-sweet-potato-herbs.jpg?
8fa105e6-9a36-4b8b-8937-1799256dfd66,petfoodexpert.com,https://petfoodexpert.com/food/nourish-grain-free-turkey-with-sweet-potato-cranberry,Nourish,Grain Free Turkey with Sweet Potato  Cranberry,,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:52.02175+00:00,2025-09-06T23:13:52.021769+00:00,4e4c85b99d289736bcaa6417cb9450d1,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nourish-grain-free-turkey-with-sweet-potato-cranberry.jpg?
2e09839d-fc6f-496e-a13d-a7e7eacbfaa3,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-adult-grain-free-duck,Arden,Grange Adult Grain Free Duck,,,372.5,8.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:18.2894+00:00,2025-09-07T13:16:05.970508+00:00,ef34d509eeb03126f8080bdf36dc0ee9,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-adult-grain-free-duck.jpg?
b2af9bcb-aa11-4309-9814-daaab5d9ea3d,petfoodexpert.com,https://petfoodexpert.com/food/crave-with-lamb-beef-dry-dog,Crave,With Lamb  Beef,dry,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:07.817504+00:00,2025-09-06T22:12:07.817525+00:00,319bf12263eccb13426bd63288a35cc1,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/crave-with-lamb-beef-dry-dog.jpg?
53ea45d7-171d-4a5a-8f9f-446c9f453977,petfoodexpert.com,https://petfoodexpert.com/food/crave-with-turkey-chicken-dry-dog,Crave,With Turkey  Chicken,dry,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:10.906041+00:00,2025-09-06T22:12:10.906059+00:00,c393bb85dc29a9644995dd9068d0972d,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/crave-with-turkey-chicken-dry-dog.jpg?
94d00f6a-72de-4ddf-b877-d8a918f4d324,petfoodexpert.com,https://petfoodexpert.com/food/devini-beef-with-carrots-blueberries-wet-dog,Devini,Beef with Carrots  Blueberries,wet,,362.5,10.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:16.658769+00:00,2025-09-06T22:12:16.658795+00:00,91db25a9f6b81ba5f97a58f15b920a2b,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devini-beef-with-carrots-blueberries-wet-dog.jpg?
f607c6e4-c918-4a9e-938d-3aba0bc01ecc,petfoodexpert.com,https://petfoodexpert.com/food/devini-chicken-lamb-wet-dog,Devini,Chicken  Lamb,wet,,386.0,10.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:19.825084+00:00,2025-09-06T22:12:19.825108+00:00,6dc09688ea4e10bc28e159996dabe682,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devini-chicken-lamb-wet-dog.jpg?
b7cb8a0d-cb2c-47c6-b9bb-9915c53ac722,petfoodexpert.com,https://petfoodexpert.com/food/devini-chicken-wild-boar-wet-dog,Devini,Chicken  Wild Boar,wet,,382.5,10.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:22.939042+00:00,2025-09-06T22:12:22.939058+00:00,d9407635196b3a566487be8565b6f962,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devini-chicken-wild-boar-wet-dog.jpg?
62682e10-255d-465b-af9f-f72d853d6aaa,petfoodexpert.com,https://petfoodexpert.com/food/devini-chicken-with-courgette-wet-dog,Devini,Chicken with Courgette,wet,,386.0,10.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:26.392621+00:00,2025-09-06T22:12:26.39265+00:00,3981346fd2bced8c33c19f95726e605b,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devini-chicken-with-courgette-wet-dog.jpg?
37e9ba98-d325-472c-baa3-7378abeb3c8c,petfoodexpert.com,https://petfoodexpert.com/food/devini-lamb-with-sweet-potato-wet-dog,Devini,Lamb with Sweet Potato,wet,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:33.252963+00:00,2025-09-06T22:12:33.252982+00:00,df3d61612e9a4a02dfb27837890d6f76,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devini-lamb-with-sweet-potato-wet-dog.jpg?
e6c1ca73-f833-4aa1-b339-936d0dfea128,petfoodexpert.com,https://petfoodexpert.com/food/devini-turkey-with-apples-pumpkin-wet-dog,Devini,Turkey with Apples  Pumpkin,wet,,372.5,10.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:36.702266+00:00,2025-09-06T22:12:36.702294+00:00,6319c1d88cc393046d064811dfd3315a,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/devini-turkey-with-apples-pumpkin-wet-dog.jpg?
4f25e0e8-aa1a-403b-98c5-5a116c2fb6d3,petfoodexpert.com,https://petfoodexpert.com/food/eden-80-20-country-cuisine-dry-dog,Eden,80/20 Country Cuisine,dry,,372.5,10.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:45.826602+00:00,2025-09-06T22:12:45.826614+00:00,2aa56fff4b437fd629b65f2e90847549,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/eden-80-20-country-cuisine-dry-dog.jpg?
b3168de9-afea-4c21-8299-b2735268b4a8,petfoodexpert.com,https://petfoodexpert.com/food/eden-80-20-original-cuisine-dry-dog,Eden,80/20 Original Cuisine,dry,,382.5,10.0,10.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:51.974136+00:00,2025-09-06T22:12:51.974153+00:00,d6c87dc51c7199cfe8e19f9f9a0fd2d9,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/eden-80-20-original-cuisine-dry-dog.jpg?
9aba7265-f0db-41b9-b5a7-06aad72d1695,petfoodexpert.com,https://petfoodexpert.com/food/edgard-cooper-fresh-free-run-duck-chicken-for-puppies-dry-dog,Edgard,Cooper Fresh Free Run Duck  Chicken For Puppies,dry,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:57.652749+00:00,2025-09-06T22:12:57.652773+00:00,9e39e42b72743c47fde89adc32640891,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/edgard-cooper-fresh-free-run-duck-chicken-for-puppies-dry-dog.jpg?
8dcc843b-04ae-4fa0-a5a4-55891f8eccae,petfoodexpert.com,https://petfoodexpert.com/food/edgard-cooper-fresh-organic-beef-free-range-chicken-dry-dog,Edgard,Cooper Fresh Organic Beef  Free Range Chicken,dry,,386.0,4.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:13:10.024017+00:00,2025-09-06T22:13:10.024041+00:00,72a385f271a1d037d2a3d71bbeee3510,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/edgard-cooper-fresh-organic-beef-free-range-chicken-dry-dog.jpg?
bbc8ab75-0dcf-43d3-9358-f0606bc7f8d4,petfoodexpert.com,https://petfoodexpert.com/food/encore-chicken-breast-with-ham-vegtables-wet-dog,Encore,Chicken Breast with Ham  Vegetables,wet,,346.0,8.0,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:13:18.578184+00:00,2025-09-06T22:13:18.57821+00:00,2f1253a9652da7c9cb1d51d0ebce0743,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/encore-chicken-breast-with-ham-vegtables-wet-dog.jpg?
392804a8-e3fe-444c-9464-d9e5c926ddfe,petfoodexpert.com,https://petfoodexpert.com/food/collards-senior-salmon-potato-dry-dog,Collards,Senior Salmon  Potato,dry,,366.0,4.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:01.549611+00:00,2025-09-07T13:16:15.027484+00:00,a670db1b316edd39016e01a4032529ee,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/collards-senior-salmon-potato-dry-dog.jpg?
4b0e7d3d-c0fc-45bd-8233-2eafeac1fd75,petfoodexpert.com,https://petfoodexpert.com/food/eat-small-active-dry-dog,Eat,Small Active,dry,,386.0,4.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:12:42.908032+00:00,2025-09-07T13:16:18.375097+00:00,8f84a7a7a953a1f02ea4c6f49c3d93e6,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/eat-small-active-dry-dog.jpg?
2a47b2d7-fb51-44f8-a93a-1660f3ed4846,petfoodexpert.com,https://petfoodexpert.com/food/edgard-cooper-fresh-norwegian-salmon-dry-dog,Edgard,Cooper Fresh Norwegian Salmon,dry,,362.5,6.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:13:06.769942+00:00,2025-09-07T13:16:24.275058+00:00,f676018a1585d5cb1ca5557d15d04715,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/edgard-cooper-fresh-norwegian-salmon-dry-dog.jpg?
0eb4c5ca-2e5e-499e-b464-267686f281ec,petfoodexpert.com,https://petfoodexpert.com/food/encore-chicken-with-beef-in-gravy-wet-dog,Encore,Chicken With Beef in Gravy,wet,,349.5,8.0,2.0,3.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:13:15.588716+00:00,2025-09-07T13:16:27.556099+00:00,f1e5bfbf2efde7b05f4fb5d834a55a93,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/encore-chicken-with-beef-in-gravy-wet-dog.jpg?
d1d1d1c6-659b-47b1-bf54-f06e2c91f8c7,petfoodexpert.com,https://petfoodexpert.com/food/hownd-fragrant-papaya-lentil-chia,Hownd,"Fragrant Papaya, Lentil  Chia",,,,,2.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:09:37.394307+00:00,2025-09-06T23:09:37.394316+00:00,03f1cff0f71a7209d4ff3c1be38b8d3a,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/hownd-fragrant-papaya-lentil-chia.jpg?
323b5f61-f0cb-4a92-b839-bb9f3b1e177f,petfoodexpert.com,https://petfoodexpert.com/food/omni-no-beef-casserole,Omni,No Beef Casserole,,,,,2.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:09:46.428002+00:00,2025-09-06T23:09:46.428008+00:00,4a37bad23ce465f3eadf15fd6c3d5947,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/omni-no-beef-casserole.jpg?
86e19ea5-9d90-4fa4-9669-5c5ec3ab366d,petfoodexpert.com,https://petfoodexpert.com/food/canagan-petite-msc-cod-herring,Canagan,Petite MSC Cod  Herring,,,372.5,10.0,8.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:10:37.368767+00:00,2025-09-06T23:10:37.368788+00:00,f10c0ed82c13170abda11aad3f942090,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/canagan-petite-msc-cod-herring.jpg?
69367a75-3934-4c2b-b802-5fffcea42973,petfoodexpert.com,https://petfoodexpert.com/food/tuggs-pork-power,Tuggs,Pork Power,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:12:29.294546+00:00,2025-09-06T23:12:29.294564+00:00,db3923225996b94a01fc303cf0ee09c7,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tuggs-pork-power.jpg?
c65f0442-8085-4b80-a581-e64a798f1ff1,petfoodexpert.com,https://petfoodexpert.com/food/tuggs-beef-brigade,Tuggs,Beef Brigade,,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:12:40.479603+00:00,2025-09-06T23:12:40.479627+00:00,e24f83fd4b00fc4e7ccf902e248dfb0e,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tuggs-beef-brigade.jpg?
3e5affeb-6e3f-4e18-b436-92929ee634c4,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-mini-adult-chicken-rice,Arden,Grange Mini Adult Chicken  Rice,,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:12:50.417107+00:00,2025-09-06T23:12:50.417132+00:00,ea594edee2901bb710dc186b4b1b94c4,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-mini-adult-chicken-rice.jpg?
a9916212-5773-4f5e-8104-7dc2d9e4fa54,petfoodexpert.com,https://petfoodexpert.com/food/boost-succulent-chicken-with-superfoods,Boost,Succulent Chicken with Superfoods,,,386.0,10.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:12:57.008929+00:00,2025-09-06T23:12:57.008958+00:00,8a0e7510ffdba0107a943d42b712a86d,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/boost-succulent-chicken-with-superfoods.jpg?
3093cb35-3705-4412-b444-341e956d095c,petfoodexpert.com,https://petfoodexpert.com/food/boost-fish-supper,Boost,Fish Supper,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:05.699146+00:00,2025-09-06T23:13:05.699159+00:00,7a1edd31de6e8f3ae2b56482ecd5264c,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/boost-fish-supper.jpg?
e73ef4e9-513e-4abd-97f4-a919ab000596,petfoodexpert.com,https://petfoodexpert.com/food/arden-grange-grain-free-puppy,Arden,Grange Grain Free Puppy,,,362.5,8.0,6.0,5.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:15.61005+00:00,2025-09-06T23:13:15.610073+00:00,85ad648e206e5dcfe7fe118928bda918,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/arden-grange-grain-free-puppy.jpg?
bfa5d7df-e048-4dc5-b655-2a9b3266f9cd,petfoodexpert.com,https://petfoodexpert.com/food/boost-turkey-meal-for-working-dogs,Boost,Turkey Meal for Working Dogs,,,376.0,10.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:30.589402+00:00,2025-09-06T23:13:30.589423+00:00,0784d1dc8e7314451f646f1ccafff916,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/boost-turkey-meal-for-working-dogs.jpg?
edeebaff-5861-4dec-ad43-21a069bd5f31,petfoodexpert.com,https://petfoodexpert.com/food/nourish-grain-free-salmon-haddock-and-sweet-potato-puppy,Nourish,"Grain Free Salmon, Haddock and Sweet Potato Puppy",,,366.0,10.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:39.762784+00:00,2025-09-06T23:13:39.762808+00:00,9b9bdb1c06533a2f678d790781e74c06,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nourish-grain-free-salmon-haddock-and-sweet-potato-puppy.jpg?
c4dbab2e-95b7-4b13-b4b1-ee91a0153c16,petfoodexpert.com,https://petfoodexpert.com/food/nourish-grain-free-salmon-trout-sweet-potato-asparagus,Nourish,"Grain Free Salmon, Trout, Sweet Potato  Asparagus",,,366.0,8.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:13:49.002458+00:00,2025-09-06T23:13:49.002472+00:00,9db76091946815108b6cae9a17e412e3,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nourish-grain-free-salmon-trout-sweet-potato-asparagus.jpg?
8d475f4a-b25e-4305-83a4-a6cba2564a10,petfoodexpert.com,https://petfoodexpert.com/food/iams-puppy-small-medium-breed-fresh-chicken,IAMS,Puppy Small  Medium Breed Fresh Chicken,,,376.0,6.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:29:47.16115+00:00,2025-09-06T23:29:47.161181+00:00,5b988885639bc8518c46e75cb8c3d518,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/iams-puppy-small-medium-breed-fresh-chicken.jpg?
22d4e394-b335-4b46-a6ac-7bea8939754d,petfoodexpert.com,https://petfoodexpert.com/food/iams-adult-large-breed-fresh-chicken,IAMS,Adult Large Breed Fresh Chicken,,,376.0,6.0,8.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:30:02.612364+00:00,2025-09-06T23:30:02.612378+00:00,2fadd0960d540f758ddf936388c51b07,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/iams-adult-large-breed-fresh-chicken.jpg?
41282ff9-54d8-41b9-9f30-239a732aa86d,petfoodexpert.com,https://petfoodexpert.com/food/eukanuba-adult-large-breed-chicken-dry-dog,Eukanuba,Adult Large Breed Chicken,dry,,366.0,6.0,6.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T22:13:33.232014+00:00,2025-09-07T13:16:33.843408+00:00,20efcb71edbcb188f35fd641d7f9be37,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/eukanuba-adult-large-breed-chicken-dry-dog.jpg?
d8effe63-045e-4e85-ba10-9767d06cf4d2,petfoodexpert.com,https://petfoodexpert.com/food/nature-s-way-light-mature-recipe,Natures,Way Light Mature Recipe,,,386.0,6.0,10.0,4.0,,,,[],False,[],,,"['UK', 'EU']",,2025-09-06T23:09:27.669657+00:00,2025-09-07T13:16:40.228976+00:00,c1f192d137ba100d610c5b3db0a10e06,estimated,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/nature-s-way-light-mature-recipe.jpg?
