product_key,brand,brand_slug,product_name,name_slug,form,life_stage,kcal_per_100g,kcal_is_estimated,kcal_per_100g_final,protein_percent,fat_percent,ingredients_tokens,primary_protein,has_chicken,has_poultry,available_countries,price_per_kg,price_bucket,image_url,product_url,source,updated_at,quality_score
poochmutt|health__digestion|unknown,PoochMutt,poochmutt,Health  Digestion,health__digestion,,,376.0,False,376.0,8.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/pooch-mutt-health-digestion.jpg?,https://petfoodexpert.com/food/pooch-mutt-health-digestion,food_candidates,2025-09-07T13:24:45.636157+00:00,2
symply|ocean_fish_with_brown_rice|wet,Symply,symply,Ocean Fish with Brown Rice,ocean_fish_with_brown_rice,wet,,356.0,False,356.0,10.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/symply-ocean-fish-with-brown-rice-wet-dog.jpg?,https://petfoodexpert.com/food/symply-ocean-fish-with-brown-rice-wet-dog,food_candidates,2025-09-06T22:29:43.778478+00:00,3
symply|puppy_fuel_turkey_with_liver|wet,Symply,symply,Puppy Fuel Turkey with Liver,puppy_fuel_turkey_with_liver,wet,puppy,386.0,False,386.0,10.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/symply-puppy-fuel-turkey-with-liver-wet-dog.jpg?,https://petfoodexpert.com/food/symply-puppy-fuel-turkey-with-liver-wet-dog,food_candidates,2025-09-06T22:29:50.202763+00:00,3
symply|senior_feast_meadow_raised_lamb|wet,Symply,symply,Senior Feast Meadow Raised Lamb,senior_feast_meadow_raised_lamb,wet,senior,366.0,False,366.0,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/symply-senior-feast-meadow-raised-lamb-wet-dog.jpg?,https://petfoodexpert.com/food/symply-senior-feast-meadow-raised-lamb-wet-dog,food_candidates,2025-09-06T22:29:53.648324+00:00,3
tribal|fresh_pressed_complete_cold_pressed_adult_turkey|dry,Tribal,tribal,Fresh Pressed Complete Cold Pressed Adult Turkey,fresh_pressed_complete_cold_pressed_adult_turkey,dry,adult,386.0,False,386.0,10.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tribal-fresh-pressed-complete-cold-pressed-adult-turkey-dry-dog.jpg?,https://petfoodexpert.com/food/tribal-fresh-pressed-complete-cold-pressed-adult-turkey-dry-dog,food_candidates,2025-09-06T22:30:31.020467+00:00,3
tribal|fresh_pressed_complete_cold_pressed_turkey_senior/light|dry,Tribal,tribal,Fresh Pressed Complete Cold Pressed Turkey Senior/Light,fresh_pressed_complete_cold_pressed_turkey_senior/light,dry,senior,386.0,False,386.0,8.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/tribal-fresh-pressed-complete-cold-pressed-turkey-senior-light-dry-dog.jpg?,https://petfoodexpert.com/food/tribal-fresh-pressed-complete-cold-pressed-turkey-senior-light-dry-dog,food_candidates,2025-09-06T22:30:46.990868+00:00,3
wainwrights|free_run_chicken_with_superfoods_adult|dry,Wainwrights,wainwrights,Free Run Chicken with Superfoods Adult,free_run_chicken_with_superfoods_adult,dry,adult,386.0,False,386.0,8.0,10.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-free-run-chicken-with-superfoods-adult-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-free-run-chicken-with-superfoods-adult-dry-dog,food_candidates,2025-09-06T22:31:54.614616+00:00,3
wainwrights|grass_fed_lamb_with_superfoods_wet|wet,Wainwrights,wainwrights,Grass Fed Lamb with Superfoods Wet,grass_fed_lamb_with_superfoods_wet,wet,,372.5,False,372.5,10.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-grass-fed-lamb-with-superfoods-wet-wet-dog.jpg?,https://petfoodexpert.com/food/wainwrights-grass-fed-lamb-with-superfoods-wet-wet-dog,food_candidates,2025-09-06T22:32:04.646307+00:00,3
wainwrights|organic_beef_with_superfoods|wet,Wainwrights,wainwrights,Organic Beef with Superfoods,organic_beef_with_superfoods,wet,,366.0,False,366.0,10.0,6.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-organic-beef-with-superfoods-wet-dog.jpg?,https://petfoodexpert.com/food/wainwrights-organic-beef-with-superfoods-wet-dog,food_candidates,2025-09-06T22:32:13.992356+00:00,3
wainwrights|puppy_grain_free_turkey__veg|dry,Wainwrights,wainwrights,Puppy Grain Free Turkey  Veg,puppy_grain_free_turkey__veg,dry,puppy,376.0,False,376.0,6.0,8.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-puppy-grain-free-turkey-veg-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-puppy-grain-free-turkey-veg-dry-dog,food_candidates,2025-09-06T22:32:26.163808+00:00,3
wainwrights|adult_lamb__rice_with_vegetables|dry,Wainwrights,wainwrights,Adult Lamb  Rice with Vegetables,adult_lamb__rice_with_vegetables,dry,adult,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-adult-lamb-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-adult-lamb-rice-dry-dog,food_candidates,2025-09-07T13:24:57.751263+00:00,3
wainwrights|adult_large_breed_turkey__rice|dry,Wainwrights,wainwrights,Adult Large Breed Turkey  Rice,adult_large_breed_turkey__rice,dry,adult,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-adult-large-breed-turkey-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-adult-large-breed-turkey-rice-dry-dog,food_candidates,2025-09-07T13:25:00.700469+00:00,3
wainwrights|adult_small_breed_light_turkey__rice|dry,Wainwrights,wainwrights,Adult Small Breed Light Turkey  Rice,adult_small_breed_light_turkey__rice,dry,adult,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-adult-small-breed-light-turkey-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-adult-small-breed-light-turkey-rice-dry-dog,food_candidates,2025-09-07T13:25:06.211928+00:00,3
wainwrights|plant_based_protein_wet|dry,Wainwrights,wainwrights,Plant Based Protein Wet,plant_based_protein_wet,dry,,,False,,,2.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-plant-based-protein-wet-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-plant-based-protein-wet-dry-dog,food_candidates,2025-09-07T13:25:08.946495+00:00,2
wainwrights|puppy_lamb__rice|dry,Wainwrights,wainwrights,Puppy Lamb  Rice,puppy_lamb__rice,dry,puppy,356.0,False,356.0,4.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-puppy-lamb-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-puppy-lamb-rice-dry-dog,food_candidates,2025-09-07T13:25:11.907838+00:00,3
wainwrights|puppy_turkey__rice|dry,Wainwrights,wainwrights,Puppy Turkey  Rice,puppy_turkey__rice,dry,puppy,356.0,False,356.0,6.0,4.0,[],,False,False,"['UK', 'EU']",,,https://cibjeqgftuxuezarjsdl.supabase.co/storage/v1/object/public/dog-food/wainwrights-puppy-turkey-rice-dry-dog.jpg?,https://petfoodexpert.com/food/wainwrights-puppy-turkey-rice-dry-dog,food_candidates,2025-09-07T13:25:18.306808+00:00,3
