product_key,brand,brand_slug,product_name
affinity|ultima_medium/maxi_senior_chicken|unknown,Affinity,affinity,Ultima Medium/Maxi Senior Chicken
aflora|puppy_salmon_with_haddock|unknown,Aflora,aflora,Puppy Salmon with Haddock
aflora|senior_turkey|unknown,Aflora,aflora,Senior Turkey
akela|80:20_free-range_chicken_complete_working_dog/puppy_food|unknown,Akela,akela,80:20 Free-Range Chicken Complete Working Dog/Puppy Food
aflora|angus_beef_with_sweet_potato|unknown,Aflora,aflora,Angus Beef with Sweet Potato
aflora|chicken_with_sweet_potato|unknown,Aflora,aflora,Chicken with Sweet Potato
aflora|lamb_with_sweet_potato|unknown,Aflora,aflora,Lamb with Sweet Potato
aflora|large_breed_salmon__trout|unknown,Aflora,aflora,Large Breed Salmon  Trout
aflora|large_breed_turkey|unknown,Aflora,aflora,Large Breed Turkey
aflora|small_breed_chicken_with_sweet_potato|unknown,Aflora,aflora,Small Breed Chicken with Sweet Potato
aflora|venison_with_salmon|unknown,Aflora,aflora,Venison with Salmon
akela|80:20_fish_feast_complete_working_dog_food|unknown,Akela,akela,80:20 Fish Feast Complete Working Dog Food
akela|80:20_scottish_salmon_complete_working_dog/puppy_food|unknown,Akela,akela,80:20 Scottish Salmon Complete Working Dog/Puppy Food
eukanuba|adult_jack_russell_terrier_chicken|dry,Eukanuba,eukanuba,Adult Jack Russell Terrier Chicken
akela|80:20_suffolk_duck_complete_working_dog|unknown,Akela,akela,80:20 Suffolk Duck Complete Working Dog
akela|90:10_ultra_complete_working_dog_food|unknown,Akela,akela,90:10 Ultra Complete Working Dog Food
akela|grain-free_complete_working_dog_70%_angus_beef|unknown,Akela,akela,Grain-Free Complete Working Dog 70% Angus Beef
akela|grain-free_complete_working_dog_70%_kangaroo|unknown,Akela,akela,Grain-Free Complete Working Dog 70% Kangaroo
akela|grain-free_complete_working_dog_chicken_with_goose_70:30|unknown,Akela,akela,Grain-Free Complete Working Dog Chicken With Goose 70:30
akela|grain-free_complete_working_dog_duck__turkey_70:30|unknown,Akela,akela,Grain-Free Complete Working Dog Duck  Turkey 70:30
akela|grain-free_complete_working_dog_fish_feast|unknown,Akela,akela,Grain-Free Complete Working Dog Fish Feast
akela|grain-free_complete_working_dog_original_70:30|unknown,Akela,akela,Grain-Free Complete Working Dog Original 70:30
aldi|adult_dry_with_beef__vegetables|dry,Aldi,aldi,Adult Dry with Beef  Vegetables
akela|grain-free_complete_wet_working_dog_70%_lamb|wet,Akela,akela,Grain-Free Complete Wet Working Dog 70% Lamb
aldi|earls_beef_in_gravy|unknown,Aldi,aldi,Earls Beef in Gravy
aldi|earls_with_chicken__vegetables|unknown,Aldi,aldi,Earls With Chicken  Vegetables
aldi|earls_worker_dog_with_chicken__vegetables|unknown,Aldi,aldi,Earls Worker Dog with Chicken  Vegetables
aldi|langhams_salmon_grain_free|unknown,Aldi,aldi,Langhams Salmon Grain Free
aldi|langhams_snap_and_serve_pack_mix|unknown,Aldi,aldi,Langhams Snap and Serve Pack Mix
aldi|worker_dog_with_beef__vegetables|unknown,Aldi,aldi,Worker Dog with Beef  Vegetables
algoods|complete_food_for_working_dogs_with_chicken|unknown,Algoods,algoods,Complete Food for Working Dogs with Chicken
aldi|earls_moist__meaty_chunks_with_chicken|unknown,Aldi,aldi,Earls Moist  Meaty Chunks with Chicken
aldi|earls_tender_pate_with_beef__liver|unknown,Aldi,aldi,Earls Tender Pate with Beef  Liver
aldi|earls_tender_pate_with_beef|unknown,Aldi,aldi,Earls Tender Pate with Beef
aldi|earls_tender_pate_with_lamb|unknown,Aldi,aldi,Earls Tender Pate with Lamb
aldi|earls_tender_pate_with_turkey__lamb|unknown,Aldi,aldi,Earls Tender Pate With Turkey  Lamb
aldi|earls_with_beef_in_jelly|unknown,Aldi,aldi,Earls with Beef in Jelly
aldi|earls_with_chicken_in_jelly|unknown,Aldi,aldi,Earls with Chicken in Jelly
almo_nature|almo_nature_bioorganic_maintenance|wet,Almo Nature,almo_nature,Almo Nature BioOrganic Maintenance
bozita|robur_sensitive_single_protein_lamb__rice|unknown,Bozita,bozita,Robur Sensitive Single Protein Lamb  Rice
almo_nature|almo_nature_hfc_adult_dog_medium/large_chicken|dry,Almo Nature,almo_nature,Almo Nature HFC Adult Dog Medium/Large Chicken
almo_nature|almo_nature_hfc_adult_dog_medium/large_pork|dry,Almo Nature,almo_nature,Almo Nature HFC Adult Dog Medium/Large Pork
almo_nature|almo_nature_hfc_adult_dog_medium/large_salmon|dry,Almo Nature,almo_nature,Almo Nature HFC Adult Dog Medium/Large Salmon
almo_nature|almo_nature_hfc|wet,Almo Nature,almo_nature,Almo Nature HFC
almo_nature|almo_nature_holistic_large_adult_dog_-_chicken_&_rice|dry,Almo Nature,almo_nature,Almo Nature Holistic Large Adult Dog - Chicken & Rice
almo_nature|almo_nature_holistic_large_adult_dog_-_lamb_&_rice|dry,Almo Nature,almo_nature,Almo Nature Holistic Large Adult Dog - Lamb & Rice
almo_nature|almo_nature_holistic_large_adult_salmon_&_rice_kibble_for_dogs|dry,Almo Nature,almo_nature,Almo Nature Holistic Large Adult Salmon & Rice Kibble for Dogs
almo_nature|almo_nature_holistic_medium_adult_dog_-_lamb_&_rice|dry,Almo Nature,almo_nature,Almo Nature Holistic Medium Adult Dog - Lamb & Rice
almo_nature|almo_nature_holistic_medium_adult_dog_-_salmon_&_rice|dry,Almo Nature,almo_nature,Almo Nature Holistic Medium Adult Dog - Salmon & Rice
almo_nature|almo_nature_holistic_small_adult_dog_-_salmon_&_rice|dry,Almo Nature,almo_nature,Almo Nature Holistic Small Adult Dog - Salmon & Rice
almo_nature|almo_nature_saver_pack|wet,Almo Nature,almo_nature,Almo Nature Saver Pack
almo|nature_holistic_maintenance_large_breed_salmon__rice|unknown,Almo,almo,Nature Holistic Maintenance Large Breed Salmon  Rice
almo|nature_holistic_puppy_with_fresh_chicken|unknown,Almo,almo,Nature Holistic Puppy With Fresh Chicken
alpha_spirit|alpha_spirit_7_days_formula_(semi-moist)|dry,Alpha Spirit,alpha_spirit,Alpha Spirit 7 Days Formula (Semi-Moist)
alpha|feeds_sporting_puppy_chicken__rice|unknown,Alpha,alpha,Feeds Sporting Puppy Chicken  Rice
alpha|spirit_beef_with_sage_canned_meatballs|unknown,Alpha,alpha,Spirit Beef with Sage Canned Meatballs
alpha|spirit_orygo_puppy_salmon__sweet_potato|unknown,Alpha,alpha,Spirit Orygo Puppy Salmon  Sweet Potato
alpha|spirit_duck_with_green_apple|unknown,Alpha,alpha,Spirit Duck with Green Apple
alpha|spirit_duck-the_only_one|unknown,Alpha,alpha,Spirit Duck-The Only One
alpha|spirit_ham_with_melon|unknown,Alpha,alpha,Spirit Ham with Melon
alpha|spirit_lamb_with_pear|unknown,Alpha,alpha,Spirit Lamb with Pear
alpha|spirit_multi_protein-the_only_one|unknown,Alpha,alpha,Spirit Multi Protein-The Only One
eukanuba|adult_labrador_retriever_chicken|dry,Eukanuba,eukanuba,Adult Labrador Retriever Chicken
alpha|spirit_chicken_with_turmeric_canned_meatballs|unknown,Alpha,alpha,Spirit Chicken with Turmeric Canned Meatballs
alpha|spirit_deer_with_rosemary_canned_meatballs|unknown,Alpha,alpha,Spirit Deer with Rosemary Canned Meatballs
alpha|spirit_lamb_with_cumin_canned_meatballs|unknown,Alpha,alpha,Spirit Lamb with Cumin Canned Meatballs
alpha|spirit_orygo_fresh_pork_with_broccoli|unknown,Alpha,alpha,Spirit Orygo Fresh Pork with Broccoli
alpha|spirit_orygo_fresh_salmon_with_blueberry|unknown,Alpha,alpha,Spirit Orygo Fresh Salmon with Blueberry
alpha|spirit_orygo_fresh_turkey_with_pumpkin|unknown,Alpha,alpha,Spirit Orygo Fresh Turkey with Pumpkin
alpha|spirit_orygo_pork_pate_with_broccoli|unknown,Alpha,alpha,Spirit Orygo Pork Pate with Broccoli
alpha|spirit_orygo_senior_chicken_with_legumes|unknown,Alpha,alpha,Spirit Orygo Senior Chicken with Legumes
