product_key,brand,brand_slug,product_name,ingredients_tokens,form,life_stage,kcal_per_100g
acana|adult_dog_recipe|unknown,Acana,acana,Adult Dog Recipe,[],,adult,382.5
acana|adult_large_breed_recipe|unknown,Acana,acana,Adult Large Breed Recipe,[],,adult,382.5
acana|adult_small_breed_recipe|unknown,Acana,acana,Adult Small Breed Recipe,[],,adult,382.5
acana|free_run_duck|dry,Acana,acana,Free Run Duck,[],dry,,372.5
acana|grass-fed_lamb|dry,Acana,acana,Grass-Fed Lamb,[],dry,,372.5
acana|highest_protein_grasslands|dry,Acana,acana,Highest Protein Grasslands,[],dry,,382.5
acana|highest_protein_pacifica|dry,Acana,acana,Highest Protein Pacifica,[],dry,,372.5
acana|highest_protein_ranchlands|unknown,Acana,acana,Highest Protein Ranchlands,[],,,362.5
acana|highest_protein_wild_prairie|unknown,Acana,acana,Highest Protein Wild Prairie,[],,,382.5
acana|light__fit_recipe|dry,Acana,acana,Light  fit Recipe,[],dry,,382.5
acana|prairie_poultry|dry,Acana,acana,Prairie Poultry,[],dry,,382.5
acana|puppy_large_breed_recipe|dry,Acana,acana,Puppy Large Breed Recipe,[],dry,puppy,382.5
acana|puppy_recipe|dry,Acana,acana,Puppy Recipe,[],dry,puppy,382.5
acana|puppy_small_breed_recipe|dry,Acana,acana,Puppy Small Breed Recipe,[],dry,puppy,382.5
acana|red_meat|dry,Acana,acana,Red Meat,[],dry,,372.5
acana|senior|dry,Acana,acana,Senior,[],dry,senior,382.5
acana|sport__agility_recipe|unknown,Acana,acana,Sport  Agility Recipe,[],,,382.5
acana|wild_coast|unknown,Acana,acana,Wild Coast,[],,,372.5
acana|yorkshire_pork|dry,Acana,acana,Yorkshire Pork,[],dry,,372.5
advance_veterinary_diets|advance_maxi_adult|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Maxi Adult,[],dry,adult,
advance_veterinary_diets|advance_maxi_light|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Maxi Light,[],dry,,309.300000667572
advance_veterinary_diets|advance_maxi_puppy_protect|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Maxi Puppy Protect,[],dry,puppy,363.5
advance_veterinary_diets|advance_maxi_senior|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Maxi Senior,[],dry,senior,346.999999213219
advance_veterinary_diets|advance_medium_adult|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Medium Adult,[],dry,adult,360.0
advance_veterinary_diets|advance_medium_light_chicken|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Medium Light Chicken,[],dry,,313.150000333786
advance_veterinary_diets|advance_medium_puppy_protect|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Medium Puppy Protect,[],dry,puppy,400.25
advance_veterinary_diets|advance_medium_senior_vitality_7+|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Medium Senior Vitality 7+,[],dry,senior,357.75
advance_veterinary_diets|advance_mini_adult|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Mini Adult,[],dry,adult,366.75
advance_veterinary_diets|advance_mini_sensitive|dry,Advance Veterinary Diets,advance_veterinary_diets,Advance Mini Sensitive,[],dry,,371.75
