product_key,brand,product_name,form,life_stage,ingredients_tokens
alpha|spirit_lamb_with_pear|unknown,Alpha,Spirit Lamb with Pear,,,[]
alpha|spirit_multi_protein-the_only_one|unknown,Alpha,Spirit Multi Protein-The Only One,,,[]
alpha|spirit_orygo_fresh_chicken_with_carrot|unknown,Alpha,Spirit Orygo Fresh Chicken with Carrot,,,[]
alpha|spirit_orygo_fresh_pork_with_broccoli|unknown,Alpha,Spirit Orygo Fresh Pork with Broccoli,,,[]
alpha|spirit_orygo_fresh_salmon_with_blueberry|unknown,Alpha,Spirit Orygo Fresh Salmon with Blueberry,,,[]
alpha|spirit_orygo_fresh_turkey_with_pumpkin|unknown,Alpha,Spirit Orygo Fresh Turkey with Pumpkin,,,[]
alpha|spirit_orygo_pork_pate_with_broccoli|unknown,Alpha,Spirit Orygo Pork Pate with Broccoli,,,[]
alpha|spirit_orygo_puppy_salmon__sweet_potato|unknown,Alpha,Spirit Orygo Puppy Salmon  Sweet Potato,,puppy,[]
alpha|spirit_orygo_salmon_pate_with_blueberry|unknown,Alpha,Spirit Orygo Salmon Pate with Blueberry,,,[]
alpha|spirit_orygo_senior_chicken_with_legumes|unknown,Alpha,Spirit Orygo Senior Chicken with Legumes,,senior,[]
alpha|spirit_orygo_turkey_pate_with_pumpkin|unknown,Alpha,Spirit Orygo Turkey Pate with Pumpkin,,,[]
alpha|spirit_pork_with_caraway_canned_meatballs|raw,Alpha,Spirit Pork with Caraway Canned Meatballs,raw,,[]
alpha|spirit_pork_with_yellow_apple|unknown,Alpha,Spirit Pork with Yellow Apple,,,[]
alpha|spirit_poultry-the_only_one|unknown,Alpha,Spirit Poultry-The Only One,,,[]
alpha|spirit_primal_spirit_iberian_ancestral_grassland_complete_wet_sausage|wet,Alpha,Spirit Primal Spirit Iberian Ancestral Grassland Complete Wet Sausage,wet,,[]
alpha|spirit_primal_spirit_iberian_mediterranean_farm_complete_wet_sausage|wet,Alpha,Spirit Primal Spirit Iberian Mediterranean Farm Complete Wet Sausage,wet,,[]
alpha|spirit_primal_spirit_iberian_nordic_sealand_complete_wet_sausage|wet,Alpha,Spirit Primal Spirit Iberian Nordic Sealand Complete Wet Sausage,wet,,[]
alpha|spirit_primal_spirit_iberian_pork|unknown,Alpha,Spirit Primal Spirit Iberian Pork,,,[]
alpha|spirit_primal_spirit_iberian_salmon|unknown,Alpha,Spirit Primal Spirit Iberian Salmon,,,[]
alpha|spirit_primal_spirit_iberian_sardine|unknown,Alpha,Spirit Primal Spirit Iberian Sardine,,,[]
alpha|spirit_primal_spirit_iberian_wild_forest_complete_wet_sausage|wet,Alpha,Spirit Primal Spirit Iberian Wild Forest Complete Wet Sausage,wet,,[]
alpha|spirit_primal_spirit_oceanland_fish__chicken|unknown,Alpha,Spirit Primal Spirit Oceanland Fish  Chicken,,,[]
alpha|spirit_primal_spirit_rebel_farm_chicken__fish|unknown,Alpha,Spirit Primal Spirit Rebel Farm Chicken  Fish,,,[]
alpha|spirit_primal_spirit_wanderlust_chicken__fish|unknown,Alpha,Spirit Primal Spirit Wanderlust Chicken  Fish,,,[]
alpha|spirit_primal_spirit_wild_waters_fish__chicken|unknown,Alpha,Spirit Primal Spirit Wild Waters Fish  Chicken,,,[]
"alpha|spirit_primal_spirit_wilderness_pork,_chicken__fish|unknown",Alpha,"Spirit Primal Spirit Wilderness Pork, Chicken  Fish",,,[]
alpha|spirit_puppy-the_only_one|unknown,Alpha,Spirit Puppy-The Only One,,puppy,[]
alpha|spirit_rabbit_with_banana|unknown,Alpha,Spirit Rabbit with Banana,,,[]
alpha|spirit_salmon_with_pineapple|unknown,Alpha,Spirit Salmon with Pineapple,,,[]
alpha|spirit_sardine_with_banana|unknown,Alpha,Spirit Sardine with Banana,,,[]
alpha|spirit_turkey_with_coriander_canned_meatballs|unknown,Alpha,Spirit Turkey with Coriander Canned Meatballs,,,[]
alpha|spirit_turkey_with_pear|unknown,Alpha,Spirit Turkey with Pear,,,[]
alpha|spirit_wild_boar_with_thyme_canned_meatballs|unknown,Alpha,Spirit Wild Boar with Thyme Canned Meatballs,,,[]
alpha|spirit_wild_fish-the_only_one|unknown,Alpha,Spirit Wild Fish-The Only One,,,[]
amazon|beef_chunks_in_gravy|unknown,Amazon,Beef Chunks in Gravy,,,[]
amazon|chicken_with_carrots_and_peas_pate|unknown,Amazon,Chicken with Carrots and Peas Pate,,,[]
amazon|lifelong_chicken__rice_medium_and_large_breeds|unknown,Amazon,Lifelong Chicken  Rice Medium and Large Breeds,,,[]
amazon|lifelong_chicken__rice_small_breed|unknown,Amazon,Lifelong Chicken  Rice Small Breed,,,[]
amazon|lifelong_grain_free_senior_with_fresh_chicken|unknown,Amazon,Lifelong Grain Free Senior with Fresh Chicken,,senior,[]
amazon|lifelong_salmon__rice_medium_and_large_breed|unknown,Amazon,Lifelong Salmon  Rice Medium and Large Breed,,,[]
amazon|lifelong_small_breed_salmon__rice|unknown,Amazon,Lifelong Small Breed Salmon  Rice,,,[]
amazon|meat_selection_in_gravy|unknown,Amazon,Meat Selection in Gravy,,,[]
amazon|pate_with_beef|unknown,Amazon,Pate with Beef,,,[]
amazon|pate_with_game|unknown,Amazon,Pate with Game,,,[]
amazon|poultry_chunks_in_gravy|unknown,Amazon,Poultry Chunks in Gravy,,,[]
amazon|rich_in_beef_with_peas|unknown,Amazon,Rich in Beef with Peas,,,[]
amazon|rich_in_chicken_with_peas|unknown,Amazon,Rich in Chicken with Peas,,,[]
amazon|rich_in_lamb_and_rice|unknown,Amazon,Rich in Lamb and Rice,,,[]
amazon|working_dogs_with_lamb__rice|unknown,Amazon,Working Dogs with Lamb  Rice,,,[]
ambrosia|adult_all_breeds_beef__fresh_salmon|unknown,Ambrosia,Adult All Breeds Beef  Fresh Salmon,,adult,[]
ambrosia|adult_all_breeds_chicken__fresh_salmon|unknown,Ambrosia,Adult All Breeds Chicken  Fresh Salmon,,adult,[]
ambrosia|adult_all_breeds_chicken__veggies|unknown,Ambrosia,Adult All Breeds Chicken  Veggies,,adult,[]
ambrosia|adult_all_breeds_fresh_turkey__duck|unknown,Ambrosia,Adult All Breeds Fresh Turkey  Duck,,adult,[]
ambrosia|adult_all_breeds_fresh_venison__lamb|unknown,Ambrosia,Adult All Breeds Fresh Venison  Lamb,,adult,[]
ambrosia|adult_all_breeds_salmon__rabbit|unknown,Ambrosia,Adult All Breeds Salmon  Rabbit,,adult,[]
ambrosia|adult_large_breeds_fresh_turkey__chicken|unknown,Ambrosia,Adult Large Breeds Fresh Turkey  Chicken,,adult,[]
ambrosia|adult_mini_breeds_fresh_salmon__chicken|unknown,Ambrosia,Adult Mini Breeds Fresh Salmon  Chicken,,adult,[]
ambrosia|adult_mini_breeds_fresh_salmon__rabbit|unknown,Ambrosia,Adult Mini Breeds Fresh Salmon  Rabbit,,adult,[]
ambrosia|large_breed_puppy__growth_fresh_chicken|unknown,Ambrosia,Large Breed Puppy  Growth Fresh Chicken,,puppy,[]
ambrosia|mediterranean_diet_adult_all_breeds_fresh_duck|unknown,Ambrosia,Mediterranean Diet Adult All Breeds Fresh Duck,,adult,[]
ambrosia|mediterranean_diet_all_breeds_fresh_sardine__tuna|unknown,Ambrosia,Mediterranean Diet All Breeds Fresh Sardine  Tuna,,,[]
ambrosia|mediterranean_diet_senior__sterilized_fresh_sardine__cod|unknown,Ambrosia,Mediterranean Diet Senior  Sterilized Fresh Sardine  Cod,,senior,[]
ambrosia|puppy__growth_chicken__fresh_fish|unknown,Ambrosia,Puppy  Growth Chicken  Fresh Fish,,puppy,[]
ambrosia|puppy__growth_chicken__white_fish|unknown,Ambrosia,Puppy  Growth Chicken  White Fish,,puppy,[]
ambrosia|senior__sterilised_fresh_turkey__salmon|unknown,Ambrosia,Senior  Sterilised Fresh Turkey  Salmon,,senior,[]
ambrosia|senior__sterilized_all_breeds_fresh_turkey|unknown,Ambrosia,Senior  Sterilized All Breeds Fresh Turkey,,senior,[]
ambrosia|senior__sterilized_turkey__white_fish|unknown,Ambrosia,Senior  Sterilized Turkey  White Fish,,senior,[]
applaws|adult_chicken__lamb|dry,Applaws,Adult Chicken  Lamb,dry,adult,[]
applaws|adult_chicken_breast_in_broth|wet,Applaws,Adult Chicken Breast in Broth,wet,adult,[]
"applaws|adult_chicken,_beef_liver__vegetables|wet",Applaws,"Adult Chicken, Beef Liver  Vegetables",wet,adult,[]
"applaws|adult_chicken,_ham__vegetables|wet",Applaws,"Adult Chicken, Ham  Vegetables",wet,adult,[]
"applaws|adult_chicken,_salmon__vegetables|wet",Applaws,"Adult Chicken, Salmon  Vegetables",wet,adult,[]
"applaws|adult_chicken,_tuna__vegetables|wet",Applaws,"Adult Chicken, Tuna  Vegetables",wet,adult,[]
applaws|adult_chicken|dry,Applaws,Adult Chicken,dry,adult,[]
applaws|adult_large_breed_chicken|dry,Applaws,Adult Large Breed Chicken,dry,adult,[]
